word,length,fre,pmi,entropy
哇啊啊啊,4,3.344929087503345e-05,6.608301714236688,1.0986122886681096
十分抱歉,4,4.45990545000446e-05,6.3103420590266674,1.3862943611198906
整理档案,4,6.68985817500669e-05,6.448265202232169,1.2424533248940002
咧嘴一笑,4,3.344929087503345e-05,6.583810694228393,1.0986122886681096
虚拟角色,4,3.344929087503345e-05,6.575778522531128,1.0986122886681096
金苹果,3,4.45990545000446e-05,6.274193544910356,1.3862943611198906
打着呵欠,4,3.344929087503345e-05,6.544279855471758,1.0986122886681096
打破种族,4,3.344929087503345e-05,6.544279855471758,1.0986122886681096
推开房门,4,3.344929087503345e-05,6.544279855471758,1.0986122886681096
微微一笑,4,4.45990545000446e-05,6.583810694228393,1.0397207708399179
婴儿失窃案,5,4.45990545000446e-05,6.225121650917959,1.3862943611198906
生物信息,4,7.804834537507805e-05,6.136234100770102,1.4750763110546947
科技园区,4,3.344929087503345e-05,6.491437374097377,1.0986122886681096
区区区和区,5,3.344929087503345e-05,6.491437374097377,1.0986122886681096
